0.65	0.5760511755943298
0.6	0.6748802065849304
0.7	0.6043297052383423
0.475	0.21304269134998322
0.8	0.7564758658409119
0.4	0.7028022408485413
0.54125	0.5587363839149475
0.8999999999999999	0.8554255366325378
0.9750000000000001	0.8557417392730713
0.8	0.5199116468429565
0.42500000000000004	0.5790622234344482
0.575	0.6911745667457581
0.22499999999999998	0.3779071271419525
0.925	0.6306763887405396
0.53375	0.5659216046333313
0.725	0.6912497878074646
0.7	0.959030032157898
0.07500000000000001	0.010534641332924366
0.8500000000000001	0.5363755822181702
0.8374999999999999	0.8576189875602722
0.65	0.6944734454154968
0.7749999999999999	0.5785306692123413
0.75	0.6907655596733093
0.575	0.4848640561103821
0.575	0.5080897808074951
0.35	0.6617471575737
0.525	0.7212684750556946
0.625	0.600250244140625
0.625	0.591854453086853
0.625	0.672123908996582
0.575	0.45254844427108765
0.8999999999999999	0.6913641095161438
0.6	0.5095624327659607
0.44625000000000004	0.5911844968795776
0.725	0.8348297476768494
0.725	0.8296840786933899
0.75	0.5794460773468018
0.525	0.3801538050174713
1.0	0.8164887428283691
0.8	0.6913321018218994
0.625	0.6494104862213135
0.525	0.8644548654556274
0.8	0.567634105682373
0.7	0.6734483242034912
0.95	0.9131267666816711
0.275	0.5986928939819336
0.825	0.6831549406051636
0.525	0.4736047089099884
0.575	0.5681293606758118
0.0	7.253448075061897e-06
0.625	0.44423648715019226
0.5	0.6561759114265442
0.7749999999999999	0.7439271807670593
0.65	0.6869828104972839
0.825	0.7411746382713318
0.8999999999999999	0.8841180801391602
0.65	0.7610608339309692
0.57125	0.6119118928909302
0.7	0.6371896266937256
0.7749999999999999	0.7889874577522278
1.0	0.9644654393196106
0.125	0.690077006816864
0.9750000000000001	0.6577709317207336
0.04999999999999999	0.001025829347781837
0.65	0.623269259929657
0.475	0.36455288529396057
0.09999999999999998	0.05460743606090546
0.875	0.2870892882347107
0.175	0.26723435521125793
0.7	0.6567639112472534
0.375	0.5386731028556824
0.75	0.6299131512641907
0.9750000000000001	0.8197987675666809
0.9750000000000001	0.721883237361908
0.575	0.872646689414978
0.7	0.4892682433128357
0.04999999999999999	0.38855284452438354
0.875	0.5407037734985352
0.925	0.583129346370697
0.8999999999999999	0.8639857769012451
0.025000000000000022	1.8271011867909692e-06
1.0	0.8452620506286621
0.925	0.8531118035316467
0.025000000000000022	0.17879626154899597
0.8999999999999999	0.7281205058097839
0.35	0.24907033145427704
0.35	0.0037494029384106398
0.8999999999999999	0.6196137070655823
0.0	0.00012025728210574016
0.75	0.6637572646141052
0.625	0.6202171444892883
0.8	0.6968284845352173
0.9750000000000001	0.8914076089859009
1.0	0.9541626572608948
0.575	0.5762313008308411
0.95	0.5627806782722473
0.55	0.792657732963562
0.025000000000000022	0.014671456068754196
0.6	0.6716747879981995
0.5	0.35747578740119934
0.95	0.7926769256591797
0.725	0.6032935380935669
0.7749999999999999	0.6864057183265686
0.525	0.7863467335700989
0.925	0.7501276135444641
0.875	0.7581658959388733
0.7	0.6170148253440857
0.8	0.5970333814620972
0.575	0.6149008274078369
0.6	0.5687636733055115
0.42500000000000004	0.720245897769928
0.625	0.7590283155441284
0.5	0.6129133105278015
0.925	0.9107449650764465
0.07500000000000001	0.433296263217926
0.8500000000000001	0.8411818146705627
0.925	0.8886229991912842
0.30000000000000004	0.5578621625900269
0.7	0.7689124941825867
0.8	0.7397973537445068
0.375	0.6479707956314087
0.525	0.6350839734077454
0.875	0.7709169387817383
0.8999999999999999	0.9020391702651978
0.95	0.9591385126113892
0.725	0.8195902109146118
0.33375	0.15282930433750153
0.525	0.6531133651733398
0.7749999999999999	0.5841649174690247
0.6	0.4431103467941284
0.5	0.6086188554763794
1.0	0.8746143579483032
0.825	0.6835576891899109
0.5	0.16925695538520813
0.75	0.2510739266872406
1.0	0.5971471071243286
0.42500000000000004	0.6203606128692627
0.5	0.4760313332080841
0.4	0.6265674233436584
1.0	0.7172369360923767
0.95	0.9272339940071106
0.875	0.8562376499176025
0.42500000000000004	0.46670058369636536
0.42500000000000004	0.432918906211853
1.0	0.9062483310699463
0.7	0.6397016048431396
0.55	0.682223379611969
0.825	0.953183114528656
0.75	0.6281498074531555
0.35	0.633751392364502
0.5	0.7309973239898682
0.575	0.5819388031959534
0.95	0.8158825039863586
0.625	0.7294168472290039
0.6	0.7236714959144592
0.575	0.6235178112983704
0.32499999999999996	0.26435133814811707
0.55	0.7009013295173645
0.925	0.6848695278167725
